titulo,localizacion,moneda,precio,superficie_total,superficie_cubierta,dormitorios,ambientes,expensas,pisos,disposicion,piso,departamentos_x_piso,cocheras,tipo_departamento,antiguedad,con_pileta
Ov. Lagos 1300,"Ov. Lagos 1300, PA piso - Centro",$,15000,,,3,,,,Frente,,,,Piso,60años,
RIVERA PEDRO IGNACIO 3900,"RIVERA PEDRO IGNACIO 3900, 5° piso - Coghlan",$,17900,,,,,,,,,,,Departamento,,
Guemes al 4400,Guemes al 4400 - Palermo,$,17900,70m²,,3,,$5.000,,Contrafrente,,,1,,40años,
25 De Mayo 0,"25 De Mayo 0, 1° piso - Moron Sur",$,9500,3m²,90m²,2,,NoIncluidas,,Frente,,,,Departamento,,
Yatay 600,"Yatay 600, 3° piso - Moron Sur",+ $. de expensas'],1500,4m²,35m²,Monoambiente,,$1.500,,Contrafrente,,,1,Departamento,2años,
Av Las Flores 500,Av Las Flores 500 - Alta Barda,$,13000,,,2,,NoPaga,,,,,,Departamento,,
BOLIVIA 1000,"BOLIVIA 1000, 4° piso - Flores",$,17300,,90m²,2,,NoIncluidas,,Frente,,,,Departamento,45años,
Bv. Avellaneda Bis 1000,Bv. Avellaneda Bis 1000 - Arroyito,$,17000,25m²,175m²,3,,,,,,,1,Casa,,
ECHEVERRIA ESTEBAN 3400,ECHEVERRIA ESTEBAN 3400 - Belgrano,USD,20000,,800m²,4,,,,,,,6,Casa,,Si
Sarmiento 1300,"Sarmiento 1300, 1° piso - Centro",$,47000,,,,,,,,,,,,2013años,
Estrada al 1800,Estrada al 1800 - Villa Maipu,$ '],150,,387m²,,,,,,,,,,,
Estrada 100,Estrada 100 - Villa Maipu,$,96000,,800m²,,,,,,,,,,,
Sta Rita 8300,Sta Rita 8300 - Loma Hermosa,$,500000,1800m²,4200m²,,,,,,,,,,,
Francisco Melo 4700,Francisco Melo 4700 - Villa Martelli,$,110000,,820m²,,,,,,,,,,,
Rivadavia 100,Rivadavia 100 - San Isidro Centro,$,17000,,,,,,,,,,1,,,
San Lorenzo 2400,San Lorenzo 2400 - General San Martin,$,100000,,,,,,,,,,,,,
Carlos F Melo al 4300,Carlos F Melo al 4300 - Villa Martelli,$,29000,,260m²,,,,,,,,,,25años,
Almafuerte 700,Almafuerte 700 - Belen De Escobar,$,5500,10m²,30m²,1,,,,,,,1,Departamento,,
J P Asborno 100,"J P Asborno 100, 3° piso - Centro",$,6800,,43m²,1,,,,,,,,Departamento,,
Dr B De Irigoyen 300,Dr B De Irigoyen 300 - Centro,$,8800,5m²,55m²,1,,,,,,,,Departamento,,
Gral Mariano Acha 1000,Gral Mariano Acha 1000 - Villa Urquiza,$,35000,5m²,70m²,2,,$6.500,,Contrafrente,,,1,Departamento,6años,Si
Juramento 2700,"Juramento 2700, Pb piso - Belgrano C",$,15000,3m²,40m²,Monoambiente,,$2.100,,Contrafrente,,,,Departamento,30años,
av. sabattini 4000,av. sabattini 4000 - Cordoba,$,180000,,2700m²,,,,,,,,,,,
Lincoln 4800,Lincoln 4800 - General San Martin,$,6000,,30m²,1,,,,,,,,,,
"de ALVEAR, MARCELO T. 900","de ALVEAR, MARCELO T. 900, 9° piso - Centro",$,8500,,28m²,Monoambiente,,NoIncluidas,,Contrafrente,,,,Departamento,,
Avenida Presidente Illia 2500,Avenida Presidente Illia 2500 - Villa Maipu,$,8500,,38m²,1,,,,,,,,,1años,
Castelli 1800,Castelli 1800 - General San Martin,$,14000,,,,,,,,,,,,,
Heredia 800,Heredia 800 - General San Martin,$,18000,,,3,,,,,,,,Casa,45años,
Av. Rivadavia 5800,Av. Rivadavia 5800 - Caballito,$,15500,6m²,45m²,2,,$3.800,,Frente,,,,Semipiso,18años,
Maestro Dasso 2500,Maestro Dasso 2500 - Billinghurst,$,72000,,800m²,,,,,,,,,,,
Estrada 1800,Estrada 1800 - Villa Maipu,$,288000,,2400m²,,,,,,,,,,,
Iturraspe al 1500,Iturraspe al 1500 - Villa Lynch,$,48000,,620m²,,,,,,,,,,,
San Jose 900,"San Jose 900, 1° piso - Monserrat",$,13000,,,2,,$4.000,,,,,,Departamento,,
Sarmiento 1900,"Sarmiento 1900, 6° piso - Republica De La Sexta",$,8000,,48m²,1,,,,Contrafrente,,,,Departamento,,
darragueyra 2100,darragueyra 2100 - Palermo,$,45000,,,,,,,,,,,,,
CUENCA ENTRE MURATURE Y ESPORA 600,CUENCA ENTRE MURATURE Y ESPORA 600 - Villa Lynch,$,75000,,,,,,,,,,,,,
Ovidio lagos 100,Ovidio lagos 100 - Pichincha,$,27000,,,,,,,,,,,,2015años,
Brasil 700,"Brasil 700, 2° piso - San Telmo",$,10000,33m²,33m²,Monoambiente,,$1.900,,Contrafrente,,,,Departamento,5años,
CONCEPCION ARENAL 2400,"CONCEPCION ARENAL 2400, 2° piso - Palermo",$,15000,,,2,,AConvenir,,Contrafrente,,,,Semipiso,45años,
Mitre 4000,"Mitre 4000, 1° piso - Centro",$,10000,,,1,,,,Frente,,,,Departamento,,
MENDOZA al 3000,MENDOZA al 3000 - Echesortu,$,7900,,40m²,1,,$1.000,,Frente,,,,,12años,
Emilio Lamarca 700,Emilio Lamarca 700 - Flores,'],,,160m²,,,,,,,,,,,
Cnel J Pringles 1300,"Cnel J Pringles 1300, 2° piso - Ramos Mejia",$,9800,,55m²,2,,$1.575,,Contrafrente,,,,Departamento,20años,
Arieta 2100,Arieta 2100 - San Justo,$,9000,,,,,,,,,,,,,
Don Bosco 3500,"Don Bosco 3500, pb piso - Almagro",$,11000,15m²,60m²,1,,NoIncluidas,,Contrafrente,,,,Departamento,50años,
Av Gaona 2900,"Av Gaona 2900, 10° piso - Flores",$,11500,"7,8m²",34m²,Monoambiente,,NoIncluidas,10,Contrafrente,,4,,Departamento,,
25 De Mayo 1000,25 De Mayo 1000 - General Paz,$,40000,,80m²,,,,,,,,,,2años,
AV RIVADAVIA 13300,AV RIVADAVIA 13300 - Ramos Mejia,$,7900,,25m²,,,NoPaga,,,,,,Departamento,8años,
Dr F De Zuviria 0,"Dr F De Zuviria 0, 3° piso - Parque Chacabuco",$,13000,60m²,55m²,2,,$3.000,,Frente,,,,Departamento,40años,
Hortiguera 1500,Hortiguera 1500 - Parque Chacabuco,$,8000,,31m²,,,,,,,,,,,
LAPRIDA 1100,"LAPRIDA 1100, 5° piso - Barrio Norte",$,22000,8m²,75m²,3,,$8.500,,Frente,,,,Departamento,35años,
Laprida al 1400,Laprida al 1400 - Centro,$,25000,,104m²,3,,$2.100,,Frente,,,,,,Si
SINCLAIR 3000,SINCLAIR 3000 - Palermo,$,55000,7m²,86m²,2,,NoIncluidas,1,Contrafrente,,4,1,Departamento,1años,
Gral Jose Avalos 1900,"Gral Jose Avalos 1900, 7° piso - Villa Urquiza",$,13500,,,,,$2.200,,,,,,,5años,
Gral Jose Avalos 1900,"Gral Jose Avalos 1900, 7° piso - Villa Urquiza",$,13500,5m²,41m²,Monoambiente,,$2.200,,Frente,,,,Departamento,5años,Si
José Hernández 5700,José Hernández 5700 - General San Martin,'],,,,,,,,,,,,,20años,
Sarmiento 3900,"Sarmiento 3900, 1° piso - Almagro",$,9000,,24m²,Monoambiente,,$2.000,,Frente,,,,Departamento,,
Wilde 400,Wilde 400 - Fisherton,$,32000,,350m²,4,,,,,,,3,Casa,,
Dorrego 1600,"Dorrego 1600, 5° piso - Centro",$,22000,,80m²,2,,,,Frente,,,,Departamento,10años,
Vergara al 800,Vergara al 800 - Vicente Lopez,$,15500,,61m²,2,,$4.500,,Contrafrente,,,,,25años,
Blas Pascal 6400,Blas Pascal 6400 - Villa Belgrano,$,27000,,180m²,3,,,,,,,3,Casa,15años,Si
Olazabal 5100,Olazabal 5100 - Villa Urquiza,$,20000,4m²,59m²,3,,$1.800,,Frente,,,,Departamento,45años,
Av. Rivadavia 7500,Av. Rivadavia 7500 - Flores,$,15000,,70m²,2,,$1.500,,Frente,,,,Departamento,35años,
Venezuela 2600,Venezuela 2600 - San Justo,$,6200,,,,,,,,,,,,,
Monseñor Bufano 2000,Monseñor Bufano 2000 - San Justo,$,12000,,,,,,,,,,,,,
Brandsen 4900,Brandsen 4900 - Lomas Del Mirador,$,11900,,100m²,,,,,,,,,,,
Yatay 100,Yatay 100 - Moron,$,15000,75m²,107m²,3,,NoPaga,,,,,,Departamento,,
Vera 100,"Vera 100, 4° piso - Villa Crespo",$,15700,,52m²,2,,$3.000,,Contrafrente,,,,Departamento,40años,
M.Drago 1700,M.Drago 1700 - Lanus,$,16000,10m²,70m²,2,,,,,,,1,Departamento,2años,
AV RIVADAVIA 14300,"AV RIVADAVIA 14300, 14° piso - Ramos Mejia",$,5500,,28m²,Monoambiente,,NoIncluidas,,Contrafrente,,,,Departamento,,
Suipacha 1200,Suipacha 1200 - Recoleta,$,25000,,"79,58m²",2,,$5.536,,Contrafrente,,,1,Departamento,20años,
Ernesto Bancalari 1800,Ernesto Bancalari 1800 - Villa Argentina,$,9500,,,3,,,,,,,,,,
VERA al 900,VERA al 900 - Villa Crespo,$,22000,,,Monoambiente,,,,,,,,,,
MITRE al 1400,MITRE al 1400 - Centro,$,7000,,38m²,1,,$1.900,,Frente,,,,,35años,
mauricio yadarola 1600,mauricio yadarola 1600 - Talleres Este,$,24000,,36m²,,,,,,,,,,,
Parque Industrial Lanús 100,Parque Industrial Lanús 100 - Lanus Este,$,575000,,5000m²,,,,,,,,,,,
Falucho 900,Falucho 900 - Moron Norte,$,12000,,,,,,,,,,,Casa,,
Salta 2100,Salta 2100 - Lanus Este,SIMUL\xc TU CR\xcDITO'],19,,,,,,,,,,,Departamento,,
Catamarca 3200,Catamarca 3200 - Martinez Fleming / Panamericana,$,40000,,,,,,,,,,,,45años,
Del Barco Centenera 2800,Del Barco Centenera 2800 - Pompeya,'],,3000m²,17000m²,,,,,,,,,,,
Luis Maria Drago 5700,Luis Maria Drago 5700 - General San Martin,$,138000,,1150m²,,,,,,,,,,,
Cno Cint Mons Bufano 3200,Cno Cint Mons Bufano 3200 - San Justo,$,70000,,700m²,,,,,,,,,,,
Posadas 100,Posadas 100 - Recoleta,$,35000,,80m²,2,,,,,,,1,Departamento,25años,
Maipu 1900,Maipu 1900 - Florida,$,75000,,300m²,5,,,,,,,,,,
Ing Ernesto C Boatti 200,Ing Ernesto C Boatti 200 - Moron,$,19000,,,,,,,,,,,Departamento,,
Jose Marmol 1700,Jose Marmol 1700 - Florida,$,15000,,95m²,,,,,,,,,,,
Pte M T De Alvear 2000,"Pte M T De Alvear 2000, 2° piso - Recoleta",$,23000,,55m²,2,,NoIncluidas,,Frente,,2,,Departamento,,
Pte D F Sarmiento 641 - SIN EXPENSAS- 2 AMB. NUEVO,Pte D F Sarmiento 641 - SIN EXPENSAS- 2 AMB. NUEVO - Lanus Este,$,7800,,,,,,,,,,,Departamento,,
Beron De Astrada 1900,Beron De Astrada 1900 - Pompeya,$,42000,,600m²,,,,,,,,,,40años,
Cno Cint Mons Bufano 4200,Cno Cint Mons Bufano 4200 - San Justo,USD,45000,3000m²,10955m²,,,,,,,,,,,
9 De Julio 100,"9 De Julio 100, 1° piso - Moron",$,14000,,64m²,2,,NoIncluidas,,,,,,Departamento,,
Navarro 3500,"Navarro 3500, 4° piso - Villa Devoto",$,25000,20m²,70m²,2,,$6.000,,Frente,,,,Departamento,35años,
Av Del Libertador 5500,"Av Del Libertador 5500, 11° piso - Belgrano",$,18000,5m²,60m²,2,,NoIncluidas,,Contrafrente,,,,Departamento,25años,
Cnel J Pringles 1800,"Cnel J Pringles 1800, 2° piso - Lanus",$,8000,30m²,85m²,3,,,,Frente,,,,Ph,,
Av. Justo Tomás Villegas al 1500,Av. Justo Tomás Villegas al 1500 - San Justo,$ '],130,,1500m²,,,,,,,,,,40años,
Brasil 0,Brasil 0 - Nueva Cordoba,$,19500,,100m²,3,,,,,,,,Casa,30años,
Santa Fe 1300,"Santa Fe 1300, 4° piso - Centro",$,14000,,,,,,,,,,,,,
Av Dr M De Avellaneda 800,"Av Dr M De Avellaneda 800, 2° piso - Moron Sur",$,12000,,,2,,,,,,,,Departamento,,
Gral Simon Bolivar 1400,"Gral Simon Bolivar 1400, 8° piso - San Telmo",$,11500,,75m²,2,,NoPaga,,Frente,,,,Departamento,,
Estrada al 1800,Estrada al 1800 - Villa Maipu,$ '],150,,1360m²,,,,,,,,,,,
Estrada al 1800,Estrada al 1800 - Villa Maipu,$ '],150,,5200m²,,,,,,,,,,,
Estrada al 1800,Estrada al 1800 - Villa Maipu,$ '],150,,1920m²,,,,,,,,,,,
Estrada al 1800,Estrada al 1800 - Villa Maipu,$ '],150,,2880m²,,,,,,,,,,,
Juan Agustin Maza 1800,"Juan Agustin Maza 1800, 1° piso - Boedo",$,8100,,30m²,1,,$1.400,,Lateral,,,,Departamento,50años,
"Al Río - Torre 1, piso 16, dto 2","Al Río - Torre 1, piso 16, dto 2 - Vicente Lopez Vias / Rio",USD,2700,,120m²,2,,$13.000,,Frente,,,1,,,Si
Mitre 4100,"Mitre 4100, pb piso - Centro",$,12500,,68m²,2,,NoPaga,,,,,,Ph,,
Luis Maria Drago 5700,Luis Maria Drago 5700 - General San Martin,$,82500,,750m²,,,,,,,,,,,
C Larralde 2600,"C Larralde 2600, 2° piso - Nuñez",$,11000,,40m²,1,,$1.900,3x1.80,Lateral,,,,Departamento,30años,
CERRITO E/PUEYRREDÓN Y MATHEU 2200,"CERRITO E/PUEYRREDÓN Y MATHEU 2200, 1° piso - Centro",$,12500,4m²,60m²,2,,NoIncluidas,,Contrafrente,,,,Departamento,6años,
Entre Rios 2300,Entre Rios 2300 - Martinez Fleming / Panamericana,$,9500,,,1,,,,Frente,,,,Departamento,,
Av Maipu 1800,Av Maipu 1800 - Vicente Lopez Quinta Presidencial,$,13000,,49m²,1,,,,,,,,Departamento,,
Arcadini 4400,Arcadini 4400 - Villa Progreso,$,6500,,45m²,1,,NoPaga,,Frente,,,,Departamento,40años,
San Martin 1700,San Martin 1700 - Centro,$,9000,20m²,45m²,1,,NoIncluidas,,Frente,,,,Departamento,25años,
Dr J Jose Paso 0,Dr J Jose Paso 0 - Muñiz,$,9000,35m²,40m²,1,,NoIncluidas,,Frente,,,1,Departamento,4años,
Ing Ambrosio Taravella 6100,Ing Ambrosio Taravella 6100 - Arguello,$,23000,91m²,133m²,3,,,,,,,2,Duplex,,
Pereyra L 2500,"Pereyra L 2500, 4° piso - Barrio Norte",$,13000,3m²,45m²,1,,$3.800,,Frente,,,,Departamento,3x1,
RIOBAMBA 300,"RIOBAMBA 300, 9° piso - Congreso",$,9000,,27m²,1,,NoIncluidas,11,Lateral,,3,,Departamento,40años,
C Larralde 800,C Larralde 800 - Moron Norte,'],,,110m²,,,,,,,,,,,
J Llerena 2800,"J Llerena 2800, 3° piso - Villa Urquiza",$,16000,5m²,47m²,1,,$1.800,EntreMedianeras,Frente,,Excelente,6X3,Departamento,,
Av Del Libertador 13000,"Av Del Libertador 13000, 1° piso - Martinez Vias / Libertador",$,17000,,75m²,2,,$1.800,,Contrafrente,,,1,Departamento,30años,
Julieta Lanteri 1300,Julieta Lanteri 1300 - Puerto Madero,USD,2200,12m²,115m²,2,,,,,,,1,Departamento,,Si
Nuestra Señora Del Buen Viaje 1000,Nuestra Señora Del Buen Viaje 1000 - Moron,$,8000,,,1,,Incluidas,,Contrafrente,,,,Departamento,,
Uspallata 800,Uspallata 800 - Barracas,$,140000,,,,,,,,,,,,,
Azucena Villaflor 500,Azucena Villaflor 500 - Puerto Madero,USD,2200,8m²,124m²,2,,,,,,,1,Departamento,,Si
Hector arregui 2000,Hector arregui 2000 - Tortuguitas,$,70000,500m²,700m²,,,,,,,,,,,
Av E F Olmos 0,Av E F Olmos 0 - Centro,$,35000,,80m²,,,$1.000,,,,,,,80años,
9 De Julio 100,"9 De Julio 100, 8° piso - Moron Sur",$,6800,,45m²,1,,,,,,,,Departamento,,
Av. Vergara al 6000,Av. Vergara al 6000 - William Morris,$ '],180,,7000m²,,,,,,,,,,,
Blanco Encalada 800,Blanco Encalada 800 - Villa Martelli,USD,30000,,430m²,,,,,,,,,,20años,
PAVON 3300,"PAVON 3300, PB piso - Boedo",$,7900,21m²,35m²,1,,,,Frente,,,,Departamento,15años,
Mendoza 0,Mendoza 0 - Moron Norte,$,28000,,54m²,,,,,,,,,,,
E Zeballos 2400,E Zeballos 2400 - Rosario,$,7000,,26m²,,,$500,,,,,,,5años,
Dr P I Rivera 300,Dr P I Rivera 300 - Lomas De Zamora,$,9500,45m²,45m²,1,,,,,,,1,Departamento,,
Ituzaingo 500,Ituzaingo 500 - Barracas,'],,,7000m²,,,,,,,,,,,
Hector arregui 2000,Hector arregui 2000 - Tortuguitas,$,120000,1100m²,1300m²,,,,,,,,,,,
Dr J F Aranguren 3400,Dr J F Aranguren 3400 - Flores,'],,,80m²,,,,,,,,,,,
Avenida Libertador 8300,"Avenida Libertador 8300, 11° piso - Lomas de Nuñez",$,17500,6m²,47m²,1,,$4.000,,Frente,,,1,Departamento,20años,
Av. Mitre 700,Av. Mitre 700 - Florida,$,16000,30m²,100m²,2,,,,Frente,,,1,,35años,
Cnel Arevalo 2800,"Cnel Arevalo 2800, 2° piso - Las Cañitas",$,13600,3m²,38m²,1,,$3.500,,Frente,,,,Departamento,1años,
Casullo 200,Casullo 200 - Moron,$,12000,,,,,,,,,,,,,
"MALVINAS ARGENTINAS , Tortuguitas, Stephenson N° al 3000","MALVINAS ARGENTINAS , Tortuguitas, Stephenson N° al 3000 - Tortuguitas",USD,30000,,5000m²,,,,,,,,,,,
Av De Los Incas 4500,Av De Los Incas 4500 - Villa Urquiza,$,23000,,50m²,,,,,,,,,,,
Av B Rivadavia 8600,Av B Rivadavia 8600 - Floresta,$,110000,,450m²,,,$18.000,,,,,,,30años,
Avenida Triunvirato 4100,Avenida Triunvirato 4100 - Villa Urquiza,$,55000,,60m²,,,,,,,,,,,
LLAVALLOL 2300,"LLAVALLOL 2300, 1° piso - Villa del Parque",$,15000,8m²,54m²,1,,,,Frente,,,,,3años,
Monroe 5000,"Monroe 5000, 8° piso - Nuñez",USD,3500,,,,,,,,,,,,,
Avda. Figueroa Alcorta 7100,"Avda. Figueroa Alcorta 7100, 5° piso - Nuñez",$,15000,3m²,32m²,1,,$2.200,,Contrafrente,,,,Departamento,20años,
Colombia 300,Colombia 300 - Villa Martelli,$,45000,,500m²,,,,,,,,,,,
Paysandu 1100,Paysandu 1100 - Caballito,SIMUL\xc TU CR\xcDITO'],19,3m²,45m²,1,,,,Frente,,,,Loft,8años,
Av B Marquez 2900,Av B Marquez 2900 - San Isidro,$,7100,,18m²,,,,,,,,,,,
F Portela 100,F Portela 100 - Lomas De Zamora,$,8200,,,,,,,,,,,Departamento,,
San Lorenzo 2400,San Lorenzo 2400 - General San Martin,$,20000,,,,,,,,,,,,,
Martha Salotti 300,"Martha Salotti 300, 5° piso - Puerto Madero",USD,1800,20m²,80m²,2,,,,Frente,,,1,Departamento,15años,Si
Estrada al 1800,Estrada al 1800 - Villa Maipu,$ '],150,,2600m²,,,,,,,,,,,
Panamericana 47.5,Panamericana 47.5 - Belen De Escobar,USD,15000,,1000m²,,,,,,,,,,,
Ruta 9 0,Ruta 9 0 - Ingeniero Maschwitz,$,300000,,2400m²,,,,,,,,,,,
Ituzaingo 100,Ituzaingo 100 - San Isidro Centro,$,6200,,18m²,,,$850,,,,,,,,
pedro de mendoza 3800,pedro de mendoza 3800 - Barracas,$ '],250,,13300m²,,,,,,,,,,,
Lafayatte 1700,Lafayatte 1700 - Barracas,'],,,3200m²,,,,,,,,,,,
Pepiri 1300,Pepiri 1300 - Pompeya,$,480000,,4700m²,,,,,,,,,,,
"Casares, Carlos 900","Casares, Carlos 900 - Castelar",$,50000,,112m²,,,,,,,,,,35años,
Estrada 100,Estrada 100 - Villa Maipu,$,120000,,1000m²,,,,,,,,,,,
Habana 400,Habana 400 - Villa Martelli,$,130000,,1700m²,,,,,,,,,,,
Av. Del Libertador Gral. San Martín 7500,Av. Del Libertador Gral. San Martín 7500 - Villa Lynch,$,45000,,,,,,,,,,,,,
Tomkinson 2500,Tomkinson 2500 - San Isidro,USD,19000,,,,,,,,,,55,,,
Parque Industrial Lanús 100,Parque Industrial Lanús 100 - Lanus Este,$,345000,,3000m²,,,,,,,,,,,
Parque Industrial Lanús 100,Parque Industrial Lanús 100 - Lanus Este,$,345000,,3000m²,,,,,,,,,,,
Rivadavia 7500,Rivadavia 7500 - Jose Leon Suarez,$,156600,,1000m²,,,,,,,,,,,
Velez Sarfield 5000,Velez Sarfield 5000 - Munro,$,110000,,563m²,,,,,,,,,,,
camino general belgrano 10500,camino general belgrano 10500 - Bernal,$,340000,400m²,4002m²,,,,,,,,,,15años,
Maure 2200,Maure 2200 - Belgrano,USD,6200,80m²,423m²,5,,,,,,,2,Casa,,
Av Maipu 2500,Av Maipu 2500 - Olivos,$,200000,,1000m²,,,,,,,,,,,
Estados Unidos 1700,"Estados Unidos 1700, PB piso - Monserrat",$,7900,4m²,27m²,Monoambiente,,NoIncluidas,,Frente,,,,Departamento,40años,
Cordoba 1200,"Cordoba 1200, 03° piso - Centro",$,3500,,,,,$1.000,,,,,,,50años,
H Yrigoyen 2600,H Yrigoyen 2600 - Centro,$,80000,,270m²,,,,,,,,,,,
25 De Mayo 200,25 De Mayo 200 - Moron,$,5000,,12m²,,,$900,,,,,,,,
Av. Vergara al 6000,Av. Vergara al 6000 - William Morris,$ '],180,,3500m²,,,,,,,,,,15años,
Lavalle al 700,Lavalle al 700 - Microcentro,$,200000,,,,,,,,,,,,,
Tarija 3300,"Tarija 3300, 2° piso - Boedo",$,11000,3m²,52m²,2,,$800,,Frente,,,,Departamento,70años,
ARRIBEÑOS al 3600,ARRIBEÑOS al 3600 - Nuñez,USD,3500,,,,,$20.000,,,,,4,,35años,
Av. del Libertador al 2300,Av. del Libertador al 2300 - Olivos Vias/Rio,$,19300,,,,,$6.500,,,,,1,,3años,Si
Paraguay 1400,Paraguay 1400 - Barrio Norte,$,30000,,,,,$5.000,,,,,,,,
Nogoya 3600,"Nogoya 3600, 1° piso - Villa del Parque",$,13000,,62m²,2,,,,Lateral,,,,,40años,
GL 300,GL 300 - Otros barrios de Nordelta,$,47000,,180m²,3,,,,,,,1,Casa,,Si
Olaya 1000,"Olaya 1000, 4° piso - Almagro",$,9000,,,1,,$2.100,,Contrafrente,,,,Departamento,10años,
Av Gral Juan M De Pueyrredon 2100,"Av Gral Juan M De Pueyrredon 2100, 3° piso - Barrio Norte",$,20000,1m²,69m²,2,,$5.300,,Frente,,,,Departamento,80años,
Larrea 1400,"Larrea 1400, 1° piso - Barrio Norte",$,7500,,21m²,Monoambiente,,$2.600,,Contrafrente,,,,Departamento,65años,
Guise 1700,"Guise 1700, 2° piso - Palermo",$,15000,8m²,47m²,2,,$4.000,,Frente,,,,Departamento,35años,
Av Del Libertador 400,Av Del Libertador 400 - Retiro,USD,8800,,,,,,,,,,5,,,
Arenales 1700,"Arenales 1700, 7° piso - Martinez Vias / Santa Fe",$,22000,7m²,85m²,3,,$7.315,,Frente,,,1,Departamento,,
AGUERO 2300,"AGUERO 2300, 4° piso - Recoleta",$,9000,3m²,24m²,Monoambiente,,$4.100,,Contrafrente,,,1,Departamento,6años,
Alem 1300,"Alem 1300, 01° piso - Martin",SIMUL\xc TU CR\xcDITO'],19,,,2,,,,Frente,,,,Departamento,,
CALDERON DE LA BARCA 2200,"CALDERON DE LA BARCA 2200, PB piso - Villa Devoto",$,8000,,22m²,,,,,,,,,,40años,
Autopista Riccheri Km.21.500,Autopista Riccheri Km.21.500 - La Deseada,$,40000,,,3,,,,,,,,Chalet,,Si
Calle al 100,Calle al 100 - Loma Hermosa,$,45000,,530m²,,,,,,,,,,,
FLORESTA ALQUILO LOCAL $6.000,FLORESTA ALQUILO LOCAL $6.000 - Floresta,$,6000,,,,,,,,,,,,,
Av Directorio 300,"Av Directorio 300, 7° piso - Caballito",$,15000,9m²,56m²,2,,NoIncluidas,7,Frente,,5,,Departamento,45años,
Mom 2900,Mom 2900 - Pompeya,$,63000,,433m²,,,,,,,,,,,
Cordoba 1100,Cordoba 1100 - Moron,$,7400,,,1,,,,,,,,Departamento,,
Av Cordoba 3800,Av Cordoba 3800 - Palermo,$,82000,,180m²,,,,,,,,,,,
Rivadavia 2600,Rivadavia 2600 - San Miguel,$,12000,,110m²,,,,,,,,,,5años,
Av Rivadavia 17000,Av Rivadavia 17000 - Moron Sur,$,7500,,,,,,,,,,,,,
Av Maipu 3000,"Av Maipu 3000, 1° piso - Olivos Vias/Maipu",$,13600,,65m²,2,,$1.800,,Interno,,,,Departamento,40años,
Jose C Paz 1200,Jose C Paz 1200 - Acassuso Libertador / Solis,USD,5000,,550m²,4,,,,,,,,Casa,,
Saavedra 200,"Saavedra 200, 3° piso - Ramos Mejia Sur",$,24000,5m²,90m²,3,,$3.000,,Frente,,,1,Semipiso,3años,
Amenábar al 1300,Amenábar al 1300 - Belgrano,$,19000,,45m²,1,,$4.000,,Frente,,,1,,2años,Si
Lisandro De La Torre 900,"Lisandro De La Torre 900, 1° piso - Liniers",$,10000,,40m²,1,,$900,,Contrafrente,,,,Departamento,14años,
Cordoba al 1600,Cordoba al 1600 - Centro,$,8900,,65m²,2,,$2.000,,Interno,,,,,40años,
LACROZE 5100,"LACROZE 5100, 4° piso - Villa Ballester",$,16000,,56m²,2,,NoIncluidas,8,Frente,,2,1,Semipiso,15años,
,- Banco Provincia De Bs. As.,$,27000,,180m²,3,,,,,,,,Casa,18años,Si
Independencia 600,"Independencia 600, 2° piso - San Telmo",$,12000,,51m²,2,,NoIncluidas,,,,,,Departamento,45años,
AVENIDA SANTA FE 2800,AVENIDA SANTA FE 2800 - Martinez,$,16500,,36m²,,,$300,,,,,,,,
Av Gaona 4000,Av Gaona 4000 - Floresta,'],,,37m²,,,,,,,,,,,
Av Avellaneda 3800,Av Avellaneda 3800 - Flores,'],,,160m²,,,,,,,,,,,
Esteban A Gascon 1100,"Esteban A Gascon 1100, 6° piso - Palermo",$,9000,,,,,,,,,,,Departamento,,
Pres. Hipólito Yrigoyen al 3400,Pres. Hipólito Yrigoyen al 3400 - Florida,$,115000,,1300m²,,,,,,,,,,25años,
9 de julio al 2300,9 de julio al 2300 - Centro,$,7500,,42m²,1,,$1.500,,Frente,,,,,25años,
Triunvirato 4700,Triunvirato 4700 - Villa Urquiza,$,160000,,,,,,,,,,,,90años,
San Martín 100,"San Martín 100, 6° piso - Moron",$,7000,,45m²,1,,$2.000,,,,,,Departamento,,
Catulo Castillo 2400,Catulo Castillo 2400 - Parque Patricios,$,300000,,3586m²,,,,,,,,,,,
Av. Santa Rita al 2700,Av. Santa Rita al 2700 - La Horqueta,USD,3885,,,,,,,,,,12,,,
Calle 11 500,Calle 11 500 - Pilar,$,400000,,5000m²,,,,,,,,,,,
Av. José Roque Funes 1100,Av. José Roque Funes 1100 - Urca,'],,,200m²,,,,,,,,,,1años,
Gral San Martin 100,Gral San Martin 100 - Moron,'],,,,,,,,,,,,,20años,
Paunero 1700,Paunero 1700 - San Miguel,$,10000,,,,,,,,,,,Departamento,,
Coronel Garcia 100,Coronel Garcia 100 - Avellaneda,$,34000,,150m²,,,,,,,,,,30años,
Charcas 2900,"Charcas 2900, pb piso - Barrio Norte",$,15000,10m²,50m²,1,,$4.000,,,,,,Ph,,
Montevideo 1000,Montevideo 1000 - Barrio Norte,$,35000,,,,,$2.800,,,,,,,,
Gral San Martin 1100,Gral San Martin 1100 - Avellaneda,$,10000,56m²,56m²,2,,,,Frente,,,,Departamento,,
Homero 800,"Homero 800, PB piso - Mataderos",+ $. de expensas'],1700,9m²,41m²,1,,$1.700,,,,,,Ph,,
